mmsi,link,users,responses,longliner,pursseiner,trawler,reefers,multigear,other fishing,notfishing,multiple,baddata,not known,other,othertext,websitesfound
412462593,http://crowd.globalfishingwatch.org/project/maptests2/task/432,"vaiduke2,kristinaboerder,juliecharbonneau,isabelfleisher",4,,,,,,,,,1,3,,,
800017081,http://crowd.globalfishingwatch.org/project/maptests2/task/433,"vaiduke2,kristinaboerder,juliecharbonneau,isabelfleisher",4,,,,,,,,1,1,2,,,
412444796,http://crowd.globalfishingwatch.org/project/maptests2/task/434,"vaiduke2,kristinaboerder,juliecharbonneau,isabelfleisher",4,,,,,,1,,,,3,,,
412286699,http://crowd.globalfishingwatch.org/project/maptests2/task/435,"vaiduke2,kristinaboerder,juliecharbonneau,isabelfleisher,clairechristie",5,,,,,,,,,1,4,,,
413011032,http://crowd.globalfishingwatch.org/project/maptests2/task/436,"vaiduke2,kristinaboerder,juliecharbonneau,clairechristie,isabelfleisher,sidneyblack-rotchin",6,,,,,,,,,1,5,,,
432845000,http://crowd.globalfishingwatch.org/project/maptests2/task/437,"vaiduke2,kristinaboerder,juliecharbonneau,clairechristie,isabelfleisher,sidneyblack-rotchin",6,,4,,,,,,,,1,1,https://www.wcpfc.int/node/17661,"https://www.wcpfc.int/node/17661,https://www.wcpfc.int/node/17661,http://www.fao.org/figis/vrmf/finder/!/display/vessel/IMO/9634749,https://www.wcpfc.int/node/17661"
412412715,http://crowd.globalfishingwatch.org/project/maptests2/task/438,"vaiduke2,kristinaboerder,juliecharbonneau,isabelfleisher,katepepler,sidneyblack-rotchin",6,,1,1,,,,,,,3,1,",",other fishing 
219019804,http://crowd.globalfishingwatch.org/project/maptests2/task/439,"vaiduke2,kristinaboerder,juliecharbonneau,katepepler,isabelfleisher",5,,,4,,,,,,1,,,,"other fishing ,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27965699&search_type=advanced&search_id=3664,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27939797&search_type=advanced&search_id=4602,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27939797&search_type=advanced&search_id=7692,http://www.vesseltracker.com/en/Ships/Hg-100-Noomi-I211325.html?show=routing"
412421803,http://crowd.globalfishingwatch.org/project/maptests2/task/440,"vaiduke2,kristinaboerder,juliecharbonneau,isabelfleisher,sidneyblack-rotchin",5,,,,,,,,,,4,1,",",other fishing 
412449545,http://crowd.globalfishingwatch.org/project/maptests2/task/441,"vaiduke2,kristinaboerder,juliecharbonneau,isabelfleisher",4,,,,,,,,,,3,1,",",other fishing 
412416335,http://crowd.globalfishingwatch.org/project/maptests2/task/442,"vaiduke2,kristinaboerder,juliecharbonneau,isabelfleisher",4,,,,,,,,,1,3,,,
231184000,http://crowd.globalfishingwatch.org/project/maptests2/task/443,"vaiduke2,kristinaboerder,juliecharbonneau,isabelfleisher",4,2,,,,,1,,,,,1,Jigger,"http://www.pbase.com/regint/image/128273011,https://www.msc.org/track-a-fishery/fisheries-in-the-program/certified/north-east-atlantic/Faroe_island_saithe/assessment-downloads-1/20150709_SR_SAI353.pdf,http://www.fiskerforum.dk/en/fishingboatinfo/default.asp?mode=kutter_3&kutterId=4047"
701000662,http://crowd.globalfishingwatch.org/project/maptests2/task/444,"vaiduke2,kristinaboerder,juliecharbonneau,sidneyblack-rotchin,katepepler",5,,,4,,,,,,,1,,,"http://www.marinetraffic.com/en/ais/details/ships/701000662,http://www.shipspotting.com/gallery/photo.php?lid=2301477,http://www.marinetraffic.com/ais/details/ships/shipid:770919/mmsi:701000662/imo:9053763/vessel:ARBUMASA_XVI,https://gisis.imo.org/Public/SHIPS/Default.aspx"
725009500,http://crowd.globalfishingwatch.org/project/maptests2/task/445,"vaiduke2,kristinaboerder,juliecharbonneau,katepepler",4,,3,1,,,,,,,,,,"https://www.vesselfinder.com/vessels/FRANCISCO-IMO-9055943,http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/014000109,http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/014000109#.VrkTpPkrLIU"
412360539,http://crowd.globalfishingwatch.org/project/maptests2/task/446,"vaiduke2,kristinaboerder,stephanielewis,ninagalle,cailinburmaster,AlexCerra",6,,,1,,,1,,,,4,,,https://www.vesselfinder.com/ca/vessels/LUDONGYU60539-IMO-0-MMSI-412360539
900658520,http://crowd.globalfishingwatch.org/project/maptests2/task/447,"vaiduke2,kristinaboerder,stephanielewis,cailinburmaster,AlexCerra,juliecharbonneau",6,,,,,,1,,,,5,,,
412441214,http://crowd.globalfishingwatch.org/project/maptests2/task/448,"vaiduke2,kristinaboerder,stephanielewis,AlexCerra,cailinburmaster",5,,,,,,1,,,,4,,,
257705500,http://crowd.globalfishingwatch.org/project/maptests2/task/449,"vaiduke2,kristinaboerder,juliecharbonneau,clairechristie",4,,1,,,,2,,,,,1,Multi-purpose,"https://www.portmaps.com/eng/Aiss/sjoglimt-257705500,http://ship-info.com/prog/ship.asp?id=K100983"
900405802,http://crowd.globalfishingwatch.org/project/maptests2/task/450,"vaiduke2,cailinburmaster,kristinaboerder,AlexCerra",4,,,,,,,,,1,3,,,http://ship-info.com/prog/ship.asp?id=K100983
247051730,http://crowd.globalfishingwatch.org/project/maptests2/task/451,"vaiduke2,cailinburmaster,AlexCerra,juliecharbonneau",4,,,4,,,,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27648159&search_type=simple&search_id=6061,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.ListSearchSimple,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.ListSearchSimple,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27648159&search_type=advanced&search_id=5501"
257001210,http://crowd.globalfishingwatch.org/project/maptests2/task/452,"vaiduke2,kristinaboerder,cailinburmaster,juliecharbonneau",4,,,,,,2,,,2,,,,"http://ship-info.com/prog/ship.asp?id=K100983,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.ListSearchSimple,http://ship-info.com/prog/ship.asp?id=K153944"
412596013,http://crowd.globalfishingwatch.org/project/maptests2/task/453,"vaiduke2,kristinaboerder,juliecharbonneau,ninagalle",4,,,,,,1,,,,3,,,http://ship-info.com/prog/ship.asp?id=K100983
412450746,http://crowd.globalfishingwatch.org/project/maptests2/task/454,"vaiduke2,kristinaboerder,juliecharbonneau,ninagalle",4,,,,,,1,,,,3,,,http://ship-info.com/prog/ship.asp?id=K100983
412123411,http://crowd.globalfishingwatch.org/project/maptests2/task/455,"vaiduke2,kristinaboerder,juliecharbonneau,ninagalle",4,,,,,,1,,,,3,,,http://ship-info.com/prog/ship.asp?id=K100983
265502370,http://crowd.globalfishingwatch.org/project/maptests2/task/456,"vaiduke2,kristinaboerder,juliecharbonneau,ninagalle",4,,,4,,,,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27558645&search_type=simple&search_id=6458,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27558649&search_type=advanced&search_id=857,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27558649&search_type=advanced&search_id=4515,http://www.fao.org/figis/vrmf/finder/search/#quick"
251415640,http://crowd.globalfishingwatch.org/project/maptests2/task/457,"vaiduke2,kristinaboerder,AlexCerra,juliecharbonneau",4,,,,,,3,,,1,,,,"http://sax.is/?gluggi=skip&id=2441,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27558649&search_type=advanced&search_id=857"
800028837,http://crowd.globalfishingwatch.org/project/maptests2/task/458,"vaiduke2,kristinaboerder,juliecharbonneau,ninagalle",4,,,,,,,,,1,3,,,
412428092,http://crowd.globalfishingwatch.org/project/maptests2/task/459,"vaiduke2,kristinaboerder,juliecharbonneau,ninagalle",4,,,,,,,,,1,3,,,
900303106,http://crowd.globalfishingwatch.org/project/maptests2/task/460,"vaiduke2,stephanielewis,juliecharbonneau,kristinaboerder",4,,,,,,,,,2,2,,,
412411689,http://crowd.globalfishingwatch.org/project/maptests2/task/461,"vaiduke2,stephanielewis,juliecharbonneau,kristinaboerder",4,,,,,,,,,,3,1, other fishing ,
263583000,http://crowd.globalfishingwatch.org/project/maptests2/task/462,"vaiduke2,stephanielewis,ninagalle,elizabethnagel",4,1,,1,,,2,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27604126&search_type=simple&search_id=9755,http://www.fao.org/figis/vrmf/finder/IOTC/!/display/vessel/UID/000000741#.VrOt17IrLIU,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27604126&search_type=advanced&search_id=1853,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27604126&search_type=advanced&search_id=830"
90143213,http://crowd.globalfishingwatch.org/project/maptests2/task/463,"vaiduke2,stephanielewis,ninagalle,juliecharbonneau",4,,,,,,,,,1,3,,,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27604126&search_type=advanced&search_id=1853
413441090,http://crowd.globalfishingwatch.org/project/maptests2/task/464,"vaiduke2,stephanielewis,juliecharbonneau,kristinaboerder",4,,,,,,,,,1,3,,,http://www.fao.org/figis/vrmf/finder/!/display/vessel/IMO/9671759#.VqE66SorLWI
261008070,http://crowd.globalfishingwatch.org/project/maptests2/task/465,"vaiduke2,stephanielewis,kristinaboerder,juliecharbonneau",4,,,4,,,,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27826493&search_type=simple&search_id=7889,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27826493&search_type=advanced&search_id=7724,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27826493&search_type=advanced&search_id=5826,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27826493&search_type=advanced&search_id=3869"
235071779,http://crowd.globalfishingwatch.org/project/maptests2/task/466,"vaiduke2,ninagalle,cailinburmaster,juliecharbonneau,stephanielewis,elizabethnagel",6,,,,,,4,,,,,2,"Pots and Traps,Pots and traps","http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28241175&search_type=simple&search_id=1723,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28241175&search_type=advanced&search_id=1923,http://www.fao.org/figis/vrmf/finder/search/#stats,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28241175&search_type=advanced&search_id=433,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28241175&search_type=advanced&search_id=5990,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28241175&search_type=advanced&search_id=5894"
412433799,http://crowd.globalfishingwatch.org/project/maptests2/task/467,"vaiduke2,ninagalle,juliecharbonneau,cailinburmaster",4,,,,,,1,,,,3,,,
224094160,http://crowd.globalfishingwatch.org/project/maptests2/task/468,"vaiduke2,juliecharbonneau,ninagalle,cailinburmaster,stephanielewis,AlexCerra",6,,6,,,,,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28044932&search_type=simple&search_id=9471,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28044932&search_type=advanced&search_id=6489,http://www.fao.org/figis/vrmf/finder/search/#quick,http://www.fao.org/figis/vrmf/finder/search/#quick,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28044932&search_type=advanced&search_id=6156,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28044932&search_type=advanced&search_id=4325"
271072382,http://crowd.globalfishingwatch.org/project/maptests2/task/469,"vaiduke2,kristinaboerder,ninagalle,juliecharbonneau,stephanielewis,cailinburmaster",6,,6,,,,,,,,,,,"http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/000007259#.VqE_ACorLWI,http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/000007259,http://www.fao.org/figis/vrmf/finder/search/#quick,http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/000007259#.VrOzrLIrLIU,http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/000007259#.VrOz77IrLIV,http://www.fao.org/figis/vrmf/finder/search/#quick"
412457011,http://crowd.globalfishingwatch.org/project/maptests2/task/470,"vaiduke2,ninagalle,juliecharbonneau,stephanielewis,cailinburmaster,elizabethnagel",6,,,,,,,,,1,5,,,http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/000007259#.VrOz77IrLIV
247121880,http://crowd.globalfishingwatch.org/project/maptests2/task/471,"vaiduke2,ninagalle,juliecharbonneau,AlexCerra",4,,,4,,,,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27817610&search_type=simple&search_id=2124,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27817610&search_type=advanced&search_id=5776,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27817610&search_type=advanced&search_id=220,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27817610&search_type=advanced&search_id=6566"
412433643,http://crowd.globalfishingwatch.org/project/maptests2/task/472,"vaiduke2,stephanielewis,ninagalle,juliecharbonneau,cailinburmaster",5,,,,,,,,,1,4,,,http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/000007259#.VrOz77IrLIV
228282000,http://crowd.globalfishingwatch.org/project/maptests2/task/473,"vaiduke2,juliecharbonneau,kristinaboerder,ninagalle",4,,,4,,,,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28149792&search_type=simple&search_id=6144,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28149792&search_type=advanced&search_id=7719,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=28149792&search_type=advanced&search_id=6123,http://www.fao.org/figis/vrmf/finder/search/#quick"
265616100,http://crowd.globalfishingwatch.org/project/maptests2/task/474,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis",4,,,,,,3,,,1,,,,
247121820,http://crowd.globalfishingwatch.org/project/maptests2/task/475,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis",4,,,3,,,1,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27754903&search_type=simple&search_id=6475,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27754903&search_type=advanced&search_id=6993,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27754903&search_type=advanced&search_id=1294"
412464495,http://crowd.globalfishingwatch.org/project/maptests2/task/476,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis",4,,,,,,1,,,1,2,,,
338145405,http://crowd.globalfishingwatch.org/project/maptests2/task/477,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis",4,,,,,,2,,,,2,,,http://www.st.nmfs.noaa.gov/pls/webpls/cgv_pkg.vessel_name_list
412515898,http://crowd.globalfishingwatch.org/project/maptests2/task/478,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis",4,,,,,,1,,,1,2,,,
235087027,http://crowd.globalfishingwatch.org/project/maptests2/task/479,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis",4,,,,,,3,,,1,,,,http://www.deepsea.co.uk/england/south-west/weymouth/wild-frontier/
412464331,http://crowd.globalfishingwatch.org/project/maptests2/task/480,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis",4,,,,,,1,,,,3,,,
410025515,http://crowd.globalfishingwatch.org/project/maptests2/task/481,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis,clairechristie",5,,,2,,,1,,,,2,,,
412489777,http://crowd.globalfishingwatch.org/project/maptests2/task/482,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis,clairechristie",5,,,1,,,1,,,,3,,,
412441905,http://crowd.globalfishingwatch.org/project/maptests2/task/483,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis,clairechristie",5,,,,,,1,,,,4,,,
412445383,http://crowd.globalfishingwatch.org/project/maptests2/task/484,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis,clairechristie",5,,,,,,1,,,1,3,,,
412449247,http://crowd.globalfishingwatch.org/project/maptests2/task/485,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis,clairechristie",5,,,,,,1,,,,4,,,
412323921,http://crowd.globalfishingwatch.org/project/maptests2/task/486,"vaiduke2,juliecharbonneau,kristinaboerder,ciarawillis,clairechristie",5,,,,,,1,,,,4,,,
412417063,http://crowd.globalfishingwatch.org/project/maptests2/task/487,"vaiduke2,juliecharbonneau,ciarawillis,clairechristie,sidneyblack-rotchin",5,,,1,,,1,,,,3,,,
412478686,http://crowd.globalfishingwatch.org/project/maptests2/task/488,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,katepepler",5,,,,,,1,1,,1,2,,,
412450085,http://crowd.globalfishingwatch.org/project/maptests2/task/489,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,katepepler",5,,,2,,,1,,,,2,,,
304145000,http://crowd.globalfishingwatch.org/project/maptests2/task/490,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,katepepler",5,,,,,,,5,,,,,,"http://www.marinetraffic.com/en/ais/details/ships/304145000,http://www.marinetraffic.com/en/ais/details/ships/304145000,https://gisis.imo.org/Public/SHIPS/Default.aspx"
247143580,http://crowd.globalfishingwatch.org/project/maptests2/task/491,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,katepepler",5,,,5,,,,,,,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27717014&search_type=simple&search_id=8231,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27717014&search_type=advanced&search_id=9881,http://www.fao.org/figis/vrmf/finder/search/#quick,http://www.fao.org/figis/vrmf/finder/!/display/vessel/UID/000008738#.Vr9JO8dOmlA"
900402635,http://crowd.globalfishingwatch.org/project/maptests2/task/492,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,katepepler",5,,,,,,,1,,2,2,,,
270007565,http://crowd.globalfishingwatch.org/project/maptests2/task/493,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,katepepler",5,,,,,,1,,,1,3,,,
412435094,http://crowd.globalfishingwatch.org/project/maptests2/task/494,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,katepepler",5,,,,,,,,,2,3,,,
265668860,http://crowd.globalfishingwatch.org/project/maptests2/task/495,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,katepepler",5,,,,,,1,1,,3,,,,"http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27561708&search_type=simple&search_id=4253,http://ec.europa.eu/fisheries/fleet/index.cfm?method=Search.DetailSearchSimple&event_key=27561708&search_type=advanced&search_id=6951"
130400923,http://crowd.globalfishingwatch.org/project/maptests2/task/496,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,sidneyblack-rotchin",5,,,,,,1,,,,4,,,
412329271,http://crowd.globalfishingwatch.org/project/maptests2/task/497,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,sidneyblack-rotchin",5,,,,,,,,,1,4,,,
272740000,http://crowd.globalfishingwatch.org/project/maptests2/task/498,"vaiduke2,juliecharbonneau,clairechristie,ninagalle,stephanielewis,sidneyblack-rotchin",6,,,2,,,,,,1,3,,,"https://www.vesselfinder.com/vessels/SALGIR-IMO-8722824-MMSI-273376640,https://www.vesselfinder.com/?mmsi=272740000"
412462038,http://crowd.globalfishingwatch.org/project/maptests2/task/499,"vaiduke2,juliecharbonneau,ninagalle,sidneyblack-rotchin,stephanielewis,isabelfleisher",6,,,,,,1,,,,5,,,
231045000,http://crowd.globalfishingwatch.org/project/maptests2/task/500,"vaiduke2,ninagalle,elizabethnagel,juliecharbonneau,kristinaboerder,isabelfleisher,clairechristie,ciarawillis,katepepler,cailinburmaster,sidneyblack-rotchin",11,,,11,,,,,,,,,,"http://www.marinetraffic.com/en/ais/details/ships/231045000,http://ship-info.com/prog/ship.asp?id=8816974,http://www.marinetraffic.com/en/ais/details/ships/231045000,https://vimeo.com/122735972,https://www.vesseltracker.com/en/Ships/Enniberg-8816974.html,https://www.google.ca/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&cad=rja&uact=8&sqi=2&ved=0ahUKEwiP37Ozve3KAhWGWT4KHfx6DGcQtwIILDAE&url=https%3A%2F%2Fvimeo.com%2F122735972&usg=AFQjCNGjmCog2Rmsd1ps4p5gi5twcA_g_w&sig2=amigubLSfBFkuqoZ8aotrw&bvm=bv.113943665,d.cWw,https://gisis.imo.org/Public/SHIPS/Default.aspx,https://gisis.imo.org/Public/SHIPS/Default.aspx,https://www.vesselfinder.com/vessels/ENNIBERG-IMO-8816974-MMSI-231045000,http://www.marinetraffic.com/en/ais/details/ships/231045000"
412064497,http://crowd.globalfishingwatch.org/project/maptests2/task/501,"vaiduke2,ninagalle,juliecharbonneau,katepepler,clairechristie",5,,,,,,1,,,,4,,,
412431119,http://crowd.globalfishingwatch.org/project/maptests2/task/502,"vaiduke2,juliecharbonneau,ninagalle,katepepler,clairechristie",5,,,,,,,1,,2,2,,,
412416059,http://crowd.globalfishingwatch.org/project/maptests2/task/503,"vaiduke2,juliecharbonneau,ninagalle,clairechristie,sidneyblack-rotchin,stephanielewis,katepepler",7,,,,,,,,,2,5,,,
412201603,http://crowd.globalfishingwatch.org/project/maptests2/task/504,"vaiduke2,juliecharbonneau,ninagalle,clairechristie,stephanielewis,sidneyblack-rotchin,katepepler",7,,1,,,,1,,,1,4,,,
